level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,topic_distribution
27,160559,142967,1,Snapchat,,"['be', 'not', 'big', 'deal', 'do', 'not', 'want', 'challenge', 'get', 'little', 'away', 'never', 'use']",2019-04-07,98590,it's not a big deal but I don't want to be in a little bit of a challenge to get a little further away 😠👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹 never use you,1,it is not a big deal but i do not want to be in a little bit of a challenge to get a little further away never use you,Saskianova Germinal,"[0.027777777777777783, 0.03703703703703706, 0.062962962962963, 0.04444444444444447, 0.027777777777777783, 0.029629629629629638, 0.029629629629629638, 0.027777777777777783, 0.027777777777777783, 0.027777777777777783, 0.062962962962963, 0.027777777777777783, 0.029629629629629638, 0.027777777777777783, 0.029629629629629638, 0.05740740740740744, 0.027777777777777783, 0.02962962962962964, 0.027777777777777783, 0.027777777777777783, 0.03333333333333335, 0.027777777777777783, 0.027777777777777783, 0.042592592592592626, 0.03148148148148149, 0.02962962962962964, 0.027777777777777783, 0.027777777777777783, 0.033333333333333354, 0.027777777777777783]"
28,160580,142988,1,Snapchat,,"['change', 'snapshot', 'better', 'not', 'even', 'change', 'bitmogis', 'clothe', 'instal', 'be', 'delete', 'snapshot', 'not', 'lot', 'be', 'people']",2019-04-07,98634,why are you changing Snapchat it was better before you cant even change bitmogis clothes with OUT installing that is why I deleted snapchat and not only me lot's of people,1,why are you changing snapshot it was better before you can not even change bitmogis clothes with out installing that is why i deleted snapshot and not only me lot is of people,A Google User,"[0.026881720430107524, 0.030465949820788533, 0.028673835125448025, 0.04121863799283156, 0.028673835125448025, 0.026881720430107524, 0.026881720430107524, 0.03763440860215054, 0.028673835125448025, 0.028673835125448025, 0.028673835125448025, 0.026881720430107524, 0.028673835125448025, 0.02867383512544803, 0.030465949820788533, 0.050179211469534066, 0.026881720430107524, 0.026881720430107524, 0.05197132616487457, 0.030465949820788533, 0.026881720430107524, 0.044802867383512565, 0.03584229390681005, 0.030465949820788533, 0.03763440860215055, 0.030465949820788533, 0.03225806451612904, 0.04480286738351255, 0.04121863799283156, 0.04121863799283156]"
29,160630,143038,1,Snapchat,,"['multiple', 'snap', 'be', 'not', 'work', 'help']",2019-04-07,98745,My multiple snap is not working. Plz help me.,4,my multiple snap is not working please help me,abhishek bhadana,"[0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03232323232323233, 0.030303030303030304, 0.03232323232323232, 0.042424242424242434, 0.04646464646464648, 0.030303030303030304, 0.03434343434343435, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03232323232323232, 0.04040404040404041, 0.030303030303030304, 0.03232323232323232, 0.03232323232323232, 0.03232323232323232, 0.03232323232323232, 0.048484848484848506, 0.030303030303030304, 0.03232323232323232, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.04444444444444447, 0.030303030303030304]"
30,160634,143042,1,Snapchat,,"['gay', 'do', 'not', 'work', 'phone', 'anymore']",2019-04-07,98757,Gay as u dont work on my phone anymore,3,gay a you do not work on my phone anymore,Jess,"[0.04040404040404041, 0.030303030303030304, 0.030303030303030304, 0.03232323232323233, 0.030303030303030304, 0.03232323232323232, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.05656565656565659, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.04040404040404041, 0.030303030303030304, 0.03232323232323232, 0.03636363636363637, 0.03232323232323232, 0.03232323232323232, 0.03232323232323233, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.036363636363636376, 0.03232323232323232, 0.030303030303030304, 0.04444444444444447, 0.03434343434343435]"
31,160714,143122,1,Snapchat,,"['doe', 'anyone', 'even', 'use', 'snapshot', 'anymore']",2019-04-07,98933,Does anyone even use snapchat anymore?,1,doe anyone even use snapshot anymore,Ashish Rao,"[0.030864197530864185, 0.030864197530864185, 0.04320987654320987, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.04938271604938271, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.047325102880658436, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.05144032921810699, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185]"
32,160715,143123,1,Snapchat,,"['not', 'fun', 'filter', 'unavailable']",2019-04-07,98934,Not fun. Filters unavailable,1,not fun filter unavailable,Shelley Niquilla Tate,"[0.03086419753086419, 0.03086419753086419, 0.032921810699588466, 0.03086419753086419, 0.051440329218107, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04115226337448559, 0.045267489711934165, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04938271604938272, 0.032921810699588466, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03703703703703703, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419]"
33,160718,143126,1,Snapchat,,"['start', 'use', 'application', 'application', 'mean', 'do', 'not', 'snapshot', 'much', 'anymore', 'little', 'boring', 'fact', 'friend', 'do', 'not', 'text', 'anymore', 'even_though', 'have', 'least', 'post', 'picture', 'last', 'hour']",2019-04-07,98941,Well I start using this app and it was okay I mean I don't be on Snapchat that much anymore because it was a little boring the fact that 1st My friends don't text me anymore even though I only have 10 at least at 2nd. Ones I post a Picture it only last for like 24 hours,3,well i start using this application and this application was okay i mean i do not be on snapshot that much anymore because it was a little boring the fact that st my friend do not text me anymore even though i only have at least at nd one i post a picture it only last for like hour,Kyla Gaming126,"[0.025396825396825393, 0.025396825396825397, 0.04761904761904762, 0.04603174603174604, 0.023809523809523805, 0.028571428571428574, 0.03492063492063493, 0.023809523809523805, 0.023809523809523805, 0.028571428571428574, 0.026984126984126982, 0.08253968253968251, 0.0841269841269841, 0.030158730158730163, 0.023809523809523805, 0.04285714285714286, 0.042857142857142864, 0.025396825396825393, 0.03492063492063493, 0.023809523809523805, 0.023809523809523805, 0.028571428571428567, 0.026984126984126982, 0.025396825396825393, 0.03174603174603175, 0.026984126984126982, 0.023809523809523805, 0.023809523809523805, 0.03650793650793652, 0.026984126984126982]"
34,160937,143345,1,Snapchat,,"['lag', 'lot', 'lot']",2019-04-07,99379,lags a lot! A LOT!,1,lag a lot a lot,Star Fireie,"[0.0326797385620915, 0.0326797385620915, 0.04357298474945533, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.03485838779956426, 0.0326797385620915, 0.03485838779956426, 0.0326797385620915, 0.03485838779956426, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.03485838779956426, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915]"
35,160943,143351,1,Snapchat,,"['mic', 'barely', 'work', 'not', 'put', 'image', 'face']",2019-04-07,99393,my mic barely works and now i can't put images on my face,1,my mic barely work and now i can not put image on my face,Val Chapman,"[0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03769841269841269, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03174603174603173, 0.03174603174603174, 0.02976190476190475, 0.051587301587301584, 0.02976190476190475, 0.03769841269841268, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.04563492063492063, 0.02976190476190475, 0.057539682539682536, 0.03174603174603173]"
36,161093,143501,1,Snapchat,,"['mb', 'be', 'big']",2019-04-07,99723,the mb is too big!,1,the mb is too big,Jasmine Kaye Londonio,"[0.0326797385620915, 0.03485838779956426, 0.0326797385620915, 0.03485838779956426, 0.0326797385620915, 0.03703703703703703, 0.04139433551198257, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.03485838779956426, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915]"
37,161096,143504,1,Snapchat,,"['be', 'great', 'communication', 'anytime', 'want', 'go', 'story', 'add', 'people', 'snapshot', 'error', 'get', 'kick', 'be', 'really', 'annoying', 'be', 'never', 'occur', 'recent', 'update']",2019-04-07,99731,"It's great for communication by text/picture/video, but anytime I want to go to my story or add people, Snapchat has an error and I get kicked out. It's really annoying and it's never occurred before until the recent update.",3,it is great for communication by textpicturevideo but anytime i want to go to my story or add people snapshot has an error and i get kicked out it is really annoying and it is never occurred before until the recent update,Kayla Robins,"[0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.041025641025641026, 0.02564102564102563, 0.02564102564102563, 0.08888888888888885, 0.0376068376068376, 0.02735042735042734, 0.027350427350427343, 0.041025641025641026, 0.02564102564102563, 0.04786324786324786, 0.02905982905982905, 0.0547008547008547, 0.02564102564102563, 0.02735042735042734, 0.041025641025641026, 0.04957264957264957, 0.02564102564102563, 0.03247863247863247, 0.02735042735042734, 0.02564102564102563, 0.03760683760683759, 0.02564102564102563, 0.02735042735042734, 0.02564102564102563, 0.027350427350427343, 0.02735042735042734, 0.02564102564102563]"
38,161157,143565,1,Snapchat,,"['crash', 'everytime', 'open', 'everytime', 'try', 'open', 'application', 'phone', 'tell', 'snapshot', 'stopped_working', 'phone', 'even', 'advise', 'instal', 'mess', 'whole', 'phone', 'worked_fine', 'fix']",2019-04-07,99879,"Crashes everytime I open it Everytime I try to open the app my phone tells me that ""snapchat has stopped working "" my phone even advised me to uninstall it because it was messing up the whole phone. It worked fine before please fix this",1,crash everytime i open it everytime i try to open the application my phone tell me that snapshot has stopped working my phone even advised me to instal it because it was messing up the whole phone it worked fine before please fix this,Jenni Rose Hayden,"[0.03599374021909235, 0.04381846635367764, 0.02347417840375587, 0.03129890453834117, 0.04694835680751176, 0.02347417840375587, 0.02347417840375587, 0.025039123630672934, 0.02347417840375587, 0.026604068857589994, 0.025039123630672934, 0.03755868544600941, 0.06572769953051645, 0.02347417840375587, 0.02347417840375587, 0.02503912363067293, 0.02347417840375587, 0.02347417840375587, 0.07981220657276995, 0.02347417840375587, 0.040688575899843524, 0.03755868544600941, 0.02347417840375587, 0.02347417840375587, 0.040688575899843524, 0.039123630672926464, 0.02347417840375587, 0.02347417840375587, 0.07042253521126762, 0.02347417840375587]"
39,161159,143567,1,Snapchat,,"['new', 'update', 'not', 'let', 'unload', 'video', 'longer', 'second', 'glitch', 'black_screen', 'loading', 'story', 'view', 'doe', 'application', 'keep', 'get', 'consistently', 'bad', 'new', 'update']",2019-04-07,99887,newest update won't let me upload videos longer than 10 seconds and glitches into black screen when loading my stories to view. How does this app keep getting consistently worse after each new update?!? 😐,1,newest update will not let me unload video longer than second and glitch into black screen when loading my story to view how doe this application keep getting consistently worse after each new update,A Google User,"[0.025764895330112714, 0.02415458937198067, 0.05152979066022544, 0.025764895330112714, 0.04186795491143317, 0.025764895330112714, 0.05314009661835749, 0.02415458937198067, 0.025764895330112714, 0.027375201288244756, 0.02415458937198067, 0.05152979066022544, 0.07246376811594202, 0.03381642512077295, 0.03864734299516908, 0.0322061191626409, 0.02415458937198067, 0.02415458937198067, 0.02415458937198067, 0.02415458937198067, 0.02415458937198067, 0.05152979066022544, 0.03864734299516909, 0.03864734299516909, 0.025764895330112714, 0.04508856682769726, 0.02415458937198067, 0.02898550724637681, 0.02415458937198067, 0.02415458937198067]"
