level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,topic_distribution
23,88021,70429,1,Snapchat,,"['trophy', 'new', 'update']",2019-03-31,129088,where are trophies in new update?😠😠😠,1,where are trophy in new update,Parth Gondaliya,"[0.028280542986425343, 0.03041729512317748, 0.043237807943690296, 0.028280542986425343, 0.04110105580693816, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.03041729512317748, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.03041729512317748, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.032554047259929615, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343]"
24,88022,70430,1,Snapchat,,"['video', 'not', 'make']",2019-03-31,129089,videos are not making...,1,video are not making,A Google User,"[0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.046614872364039966, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.05080774448144039, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.03822912812923913, 0.0319398199531385, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077]"
25,88045,70453,1,Snapchat,,"['phone', 'note', 'update', 'android_pie', 'application', 'little', 'black', 'bar', 'bottom', 'screen', 'ever', 'go', 'snap', 'map']",2019-03-31,129116,my phone (note 8) has updated to android pie and the app has a little black bar at the bottom of the screen when ever I go into snap maps,4,my phone note has updated to android pie and the application has a little black bar at the bottom of the screen when ever i go into snap map,Leprechuan,"[0.03562091503267974, 0.03747276688453159, 0.024509803921568627, 0.03376906318082789, 0.055991285403050095, 0.031917211328976035, 0.026361655773420478, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.02821350762527233, 0.024509803921568627, 0.026361655773420478, 0.041176470588235294, 0.044880174291938996, 0.026361655773420478, 0.024509803921568627, 0.02821350762527233, 0.024509803921568627, 0.031917211328976035, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.03376906318082789, 0.02821350762527233, 0.026361655773420478, 0.024509803921568627, 0.04673202614379085]"
26,88048,70456,1,Snapchat,,"['camera', 'be', 'not', 'great', 'actual', 'suck']",2019-03-31,129120,camera is not that great on an s10. actual sucks,2,camera is not that great on an s actual suck,Ceem Rattanawong,"[0.027746947835738073, 0.0319398199531385, 0.027746947835738073, 0.03613269207053891, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.04451843630533975, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.04032556418793933, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.0319398199531385, 0.027746947835738073, 0.029843383894438285, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073]"
27,88077,70485,1,Snapchat,,"['not', 'open', 'stuck', 'black_screen', 'snapshot', 'startup', 'screen']",2019-03-31,129170,"Can't open, just stuck on a black screen or the Snapchat startup screen.",1,can not open just stuck on a black screen or the snapshot startup screen,XmanPlayz 88,"[0.026737967914438512, 0.02875816993464053, 0.02875816993464053, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.02875816993464053, 0.026737967914438512, 0.026737967914438512, 0.02875816993464053, 0.026737967914438512, 0.026737967914438512, 0.040879382055852655, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.06916221033868093, 0.030778371954842555, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.040879382055852655, 0.030778371954842555, 0.026737967914438512, 0.02875816993464053, 0.026737967914438512, 0.026737967914438512, 0.02875816993464053]"
28,88078,70486,1,Snapchat,,"['hate', 'new', 'update', 'not', 'share', 'link', 'story']",2019-03-31,129171,i hate the newest update can't share links on story like before,3,i hate the newest update can not share link on story like before,HaRlEy QuInN,"[0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.040149393090569564, 0.03419701213818861, 0.026260504201680676, 0.02824463118580766, 0.040149393090569564, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.040149393090569564, 0.04411764705882353, 0.026260504201680676, 0.02824463118580766, 0.02824463118580766, 0.03221288515406163, 0.026260504201680676, 0.026260504201680676, 0.030228758169934648, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.04411764705882353, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.02824463118580766, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676]"
29,88079,70487,1,Snapchat,,"['phone', 'do', 'update', 'not', 'snap', 'filter', 'loading', 'longer', 'get', 'snap', 'notification', 'people', 'have', 'send', 'snapshot']",2019-03-31,129172,Since my phone did the update not all of the snap fliters are loading up and I no longer get snap notifications from people that have sent me a snapchat.,1,since my phone did the update not all of the snap filter are loading up and i no longer get snap notification from people that have sent me a snapshot,junella Dower,"[0.024108003857280624, 0.024108003857280624, 0.03685845923068682, 0.03867995285545913, 0.0350369656059145, 0.02957248473159756, 0.024108003857280624, 0.024108003857280624, 0.0350369656059145, 0.02775099110682525, 0.024108003857280624, 0.024108003857280624, 0.024108003857280624, 0.05507339547840994, 0.024108003857280624, 0.024108003857280624, 0.025929497482052935, 0.024108003857280624, 0.024108003857280624, 0.024108003857280624, 0.025929497482052935, 0.024108003857280624, 0.024108003857280624, 0.03139397835636988, 0.02775099110682525, 0.02957248473159756, 0.025929497482052935, 0.04596592735454839, 0.025929497482052935, 0.06053787635272688, 0.03139397835636988, 0.025929497482052935, 0.024108003857280624, 0.024108003857280624]"
30,88080,70488,1,Snapchat,,"['application', 'force_closing', 'try', 'view', 'snap', 'delete', 'download', 'have', 'miss', 'video', 'update', 'soon_possible']",2019-03-31,129174,"The app was force closing when I tried to view my snaps, so I deleted and re-downloaded and now I have missing videos. Please update asap!",1,the application was force closing when i tried to view my snap so i deleted and downloaded and now i have missing video please update a soon a possible,Jana Gourley,"[0.023719165085389, 0.0255112797807295, 0.039848197343453504, 0.03447185325743201, 0.054185114906177514, 0.023719165085389, 0.023719165085389, 0.032679738562091505, 0.023719165085389, 0.023719165085389, 0.04164031203879401, 0.023719165085389, 0.039848197343453504, 0.023719165085389, 0.023719165085389, 0.023719165085389, 0.023719165085389, 0.0255112797807295, 0.023719165085389, 0.0290955091714105, 0.0255112797807295, 0.032679738562091505, 0.0255112797807295, 0.023719165085389, 0.0255112797807295, 0.04164031203879401, 0.0255112797807295, 0.0362639679527725, 0.0255112797807295, 0.047016656124815516, 0.023719165085389, 0.0362639679527725, 0.023719165085389, 0.023719165085389]"
31,88081,70489,1,Snapchat,,"['do', 'keep', 'update', 'snapshot', 'update', 'suck', 'bring_back', 'old', 'snapshot', 'hate', 'one']",2019-03-31,129175,WHY DO YOU KEEP UPDATING SNAPCHAT?????? THE UPDATES SUCK!!!! BRING BACK THE OLD SNAPCHAT HATE THIS ONE,1,why do you keep updating snapshot the update suck bring back the old snapshot hate this one,James Potter,"[0.025799793601651196, 0.025799793601651196, 0.02774911134044262, 0.03164774681802546, 0.04724228872835685, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.03554638229560831, 0.025799793601651196, 0.02774911134044262, 0.029698429079234045, 0.02774911134044262, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.02774911134044262, 0.025799793601651196, 0.02774911134044262, 0.05893819516110538, 0.025799793601651196, 0.029698429079234045, 0.025799793601651196, 0.025799793601651196, 0.02774911134044262, 0.025799793601651196, 0.04139433551198258, 0.04334365325077401, 0.025799793601651196]"
32,88097,70505,1,Snapchat,,"['new', 'update', 'be', 'full', 'glitch', 'not', 'mention', 'people', 'story']",2019-03-31,129191,This new update is full with glitches and i can't mention people in my stories,1,this new update is full with glitch and i can not mention people in my story,Othmane SparkZ,"[0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.04724228872835684, 0.0355463822956083, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.03164774681802546, 0.025799793601651192, 0.025799793601651192, 0.027749111340442615, 0.037495700034399726, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.04529297098956542, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.02969842907923404, 0.027749111340442615, 0.025799793601651192, 0.027749111340442615, 0.025799793601651192, 0.02969842907923404, 0.03164774681802546, 0.025799793601651192, 0.027749111340442615, 0.025799793601651192, 0.04139433551198258, 0.043343653250774]"
33,88099,70507,1,Snapchat,,"['hate', 'application', 'doe', 'not', 'work', 'tabplease', 'do', 'not', 'download', 'application']",2019-03-31,129193,"i hate tjis app,because it does not work on my tab.please dont download this app.",1,i hate this aplicationbecause this application doe not work on my tabplease do not download this application,Zarbakht Fatima,"[0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.027270678386297067, 0.057922019382465655, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.048343475321162975, 0.027270678386297067, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.027270678386297067, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.04068064007212082, 0.027270678386297067, 0.027270678386297067, 0.04259634888438136, 0.031102096010818137, 0.025354969574036528, 0.025354969574036528, 0.059837728194726186, 0.025354969574036528, 0.025354969574036528]"
34,88101,70509,1,Snapchat,,"['late', 'update', 'garbage', 'tame', 'photo', 'photo', 'turn', 'photo', 'trash', 'immediately', 'be', 'people', 'make', 'fun', 'android']",2019-03-31,129195,"latest update os so garbage, like WOW. you tame the photo then it turns it into trash immediately this is why people make fun of Android",1,latest update o so garbage like wow you tame the photo then the photo turn the photo into trash immediately this is why people make fun of android,Caden Sandoval,"[0.03568834941383962, 0.023342670401493938, 0.023342670401493938, 0.03392468098350453, 0.03568834941383962, 0.025106338831829035, 0.023342670401493938, 0.023342670401493938, 0.025106338831829035, 0.03392468098350453, 0.025106338831829035, 0.023342670401493938, 0.026870007262164132, 0.023342670401493938, 0.025106338831829035, 0.03921568627450982, 0.023342670401493938, 0.023342670401493938, 0.03216101255316942, 0.026870007262164132, 0.03392468098350453, 0.04450669156551511, 0.023342670401493938, 0.023342670401493938, 0.023342670401493938, 0.026870007262164132, 0.023342670401493938, 0.023342670401493938, 0.025106338831829035, 0.023342670401493938, 0.023342670401493938, 0.0480340284261853, 0.023342670401493938, 0.08330739703288723]"
35,88104,70512,1,Snapchat,,"['have', 'problem', 'message', 'even', 'be', 'net', 'not', 'get', 'message', 'picture', 'not', 'get', 'send', 'not', 'receive', 'message', 'would', 'like', 'problem', 'solve', 'today']",2019-03-31,129198,y am I having a problem with my message even if there is net I am not getting my messages my pictures r not getting send i am not receiving message i would like my problem to be solved today,3,why am i having a problem with my message even if there is net i am not getting my message my picture are not getting send i am not receiving message i would like my problem to be solved today,A Google User,"[0.026043237807943695, 0.022624434389140274, 0.03459024635495224, 0.026043237807943695, 0.022624434389140274, 0.022624434389140274, 0.02946204122674711, 0.024333836098541985, 0.05168426344896932, 0.03800904977375566, 0.024333836098541985, 0.022624434389140274, 0.03117144293614882, 0.05852187028657616, 0.0448466566113625, 0.022624434389140274, 0.022624434389140274, 0.03800904977375566, 0.027752639517345398, 0.026043237807943695, 0.024333836098541985, 0.022624434389140274, 0.022624434389140274, 0.022624434389140274, 0.022624434389140274, 0.022624434389140274, 0.026043237807943695, 0.04142785319255908, 0.02946204122674711, 0.046556058320764204, 0.03288084464555053, 0.022624434389140274, 0.022624434389140274, 0.024333836098541985]"
