level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
32,174996,157404,1,Whatsapp,,"['be', 'slow', 'later']",2019-04-18,29518,its is too slow as later,1,its is too slow a later,bindu varshitha somisetty,,,"[0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.034188034188034185, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.04914529914529916, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03632478632478632, 0.03205128205128204, 0.04700854700854701, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]"
33,174998,157406,1,Whatsapp,,"['status', 'not', 'show', 'properly']",2019-04-17,29520,Status not showing properly,4,status not showing properly,Dimple Pargi,,,"[0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03563941299790356, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.06498951781970652, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314]"
34,175000,157408,1,Whatsapp,,"['stop', 'unfortunately', 'mobile']",2019-04-17,29523,why it stopped unfortunately in my mobile,1,why it stopped unfortunately in my mobile,Khushal Ansari,,,"[0.0326797385620915, 0.047930283224400884, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.03485838779956426, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.03485838779956427, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915, 0.0326797385620915]"
35,175002,157410,1,Whatsapp,,"['video', 'status', 'sound', 'problem']",2019-04-10,29525,Video Status sound problem,3,video status sound problem,SHASHANK JAIN,,,"[0.051282051282051294, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03418803418803418, 0.04700854700854701, 0.03418803418803418, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]"
36,175003,157411,1,Whatsapp,,"['status', 'not', 'update', 'properly']",2019-04-16,29526,status not updated properly,4,status not updated properly,DN bains,,,"[0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.051282051282051294, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03632478632478632, 0.04700854700854701, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]"
37,175005,157413,1,Whatsapp,,"['sometimes', 'be', 'voice', 'music', 'be', 'not', 'come', 'status', 'improve']",2019-04-19,29529,"sometimes there is the voice of the music is not coming out on the whatsapp status, plz improve this",4,sometimes there is the voice of the music is not coming out on the whatsit status please improve this,Anupam Shasi,,,"[0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.03373015873015872, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.061507936507936505, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475]"
38,175006,157414,1,Whatsapp,,"['doe', 'not', 'work', 'not', 'send', 'message']",2019-04-14,29531,it doesn't work it can't send any messages😒😒😒,1,it doe not work it can not send any message,what the HEY,,,"[0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04938271604938271, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.047325102880658436, 0.030864197530864185, 0.06790123456790123, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466]"
39,175008,157416,1,Whatsapp,,"['crash', 'new', 'updatevery', 'disappointing']",2019-04-13,29533,its crashing after a new update.....very dispointing....,1,its crashing after a new updatevery disappointing,Atharva Chavan,,,"[0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.03909465020576131, 0.04732510288065843, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.04526748971193415, 0.03497942386831274, 0.0390946502057613, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.030864197530864182, 0.03497942386831274, 0.049382716049382706, 0.030864197530864182, 0.030864197530864182]"
40,175011,157419,1,Whatsapp,,"['new', 'update', 'screw', 'notification', 'call', 'log', 'take', 'longer', 'send', 'chat', 'fix', 'notification']",2019-04-14,29536,"NEW UPDATE SCREW THE NOTIFICATION, CALL LOGS, AND TOOK LONGER TO SEND CHATS. FIX IT.",2,new update screw the notification call log and took longer to send chat fix the notification,riyadh firdauseh,,,"[0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.03256704980842911, 0.03065134099616857, 0.03065134099616857, 0.06321839080459771, 0.028735632183908035, 0.028735632183908035, 0.03256704980842911, 0.040229885057471264, 0.06321839080459771, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.03065134099616857, 0.05938697318007663, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.04214559386973181, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035]"
41,175015,157423,1,Whatsapp,,"['massage', 'not', 'deliver', 'massage', 'deliver', 'long']",2019-04-21,29542,massage not delivered.. massage delivered too long,1,massage not delivered massage delivered too long,mamiek mamiek,,,"[0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.06918238993710693, 0.05031446540880504, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145]"
42,175016,157424,1,Whatsapp,,"['insecure', 'impossible', 'get', 'help']",2019-04-13,29543,Unsecure and impossible to get help.,1,insecure and impossible to get help,A Google User,,,"[0.04938271604938271, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.05761316872427983, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.047325102880658436, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.03909465020576131, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185]"
43,175017,157425,1,Whatsapp,,"['be', 'status', 'folder', 'save', 'anyone', 'statusplease', 'fix', 'issue', 'whtsap', 'be', 'not', 'work', 'well', 'nowadays']",2019-04-18,29544,there is no status folders..to save anyone status...please fix this isue for me 😕..whtsapp is not working well nowdays,1,there is no status folder save anyone statusplease fix this issue for me whtsap is not working well nowadays,Ayeshamajeed Ayeshamajeed,,,"[0.02873563218390804, 0.032567049808429116, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.04597701149425288, 0.04597701149425287, 0.02873563218390804, 0.02873563218390804, 0.04597701149425288, 0.030651340996168577, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.04406130268199234, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.030651340996168574, 0.07662835249042144, 0.02873563218390804, 0.0421455938697318, 0.030651340996168574, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804]"
44,175021,157429,1,Whatsapp,,"['send', 'picture', 'video', 'be', 'multiple', 'friend', 'list', 'restrict', 'friend', 'list', 'send', 'open', 'multiple', 'selection']",2019-04-11,29551,i was send the picture and video's multiple friend list why u restricted only 5 friend list to send plz open again multiple selection,1,i was send the picture and video is multiple friend list why you restricted only friend list to send please open again multiple selection,SYED Bukhari,,,"[0.027777777777777773, 0.027777777777777773, 0.027777777777777773, 0.029629629629629624, 0.027777777777777773, 0.029629629629629624, 0.027777777777777773, 0.027777777777777773, 0.027777777777777773, 0.03333333333333334, 0.04259259259259259, 0.029629629629629624, 0.038888888888888896, 0.04074074074074075, 0.027777777777777773, 0.029629629629629624, 0.029629629629629624, 0.029629629629629624, 0.029629629629629624, 0.0462962962962963, 0.027777777777777773, 0.029629629629629624, 0.027777777777777773, 0.057407407407407414, 0.029629629629629624, 0.061111111111111116, 0.03703703703703704, 0.03148148148148148, 0.027777777777777773, 0.038888888888888896]"
45,175023,157431,1,Whatsapp,,"['application', 'suck', 'application', 'sais', 'use', 'number', 'give', 'number', 'have', 'confirmation', 'text', 'really']",2019-04-18,29554,ok this app sucks it sais use a numher just give us a number and then have a comfirmation text like really,1,ok this application suck this application sais use a number just give u a number and then have a confirmation text like really,A.D.P INC.,,,"[0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.04444444444444446, 0.04629629629629631, 0.046296296296296315, 0.027777777777777776, 0.04259259259259261, 0.02962962962962963, 0.027777777777777776, 0.027777777777777776, 0.05185185185185187, 0.027777777777777776, 0.027777777777777776, 0.04074074074074076, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.031481481481481485, 0.02962962962962963, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.04074074074074075, 0.0425925925925926, 0.031481481481481485, 0.046296296296296315, 0.02962962962962963, 0.02962962962962963, 0.027777777777777776]"
46,175027,157435,1,Whatsapp,,"['doe', 'not', 'work', 'sim_card']",2019-04-16,29558,It doesn't work without the SIM card :-(,2,it doe not work without the sim card,BB unknown,,,"[0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04938271604938272, 0.03086419753086419, 0.032921810699588466, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04938271604938272, 0.03086419753086419, 0.04732510288065844, 0.03086419753086419, 0.04938271604938272, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419]"
47,175032,157440,1,Whatsapp,,"['be', 'connection', 'error', 'fix', 'be', 'connection', 'error']",2019-04-14,29564,there's a connection error pls fix there's a connection error,3,there is a connection error please fix there is a connection error,Kaizaki Arata,,,"[0.03418803418803418, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03632478632478632, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.06410256410256411, 0.03205128205128204, 0.03205128205128204]"
48,175034,157442,1,Whatsapp,,"['be', 'great', 'be', 'lovely', 'lately', 'network', 'suck', 'also', 'new', 'version', 'available', 'webster', 'not', 'yet', 'day', 'be', 'go']",2019-04-11,29566,"Been great, been lovely, but lately network sucks. Also newer version 2.6.5860 available on website, not here yet, for days. What's going on???",1,been great been lovely but lately network suck also newer version available on webster not here yet for day what is going on,A Google User,,,"[0.026041666666666657, 0.02777777777777777, 0.026041666666666657, 0.05208333333333334, 0.06597222222222221, 0.04166666666666667, 0.03993055555555556, 0.026041666666666657, 0.03298611111111111, 0.036458333333333336, 0.03125, 0.03125, 0.02777777777777777, 0.03125, 0.026041666666666657, 0.026041666666666657, 0.02777777777777777, 0.026041666666666657, 0.050347222222222224, 0.026041666666666657, 0.032986111111111105, 0.04166666666666667, 0.026041666666666657, 0.03819444444444444, 0.026041666666666657, 0.026041666666666657, 0.02777777777777777, 0.045138888888888895, 0.031249999999999993, 0.026041666666666657]"
