,tweet-id,timestamp,likes,replies,retweets,Bug_report,text
190,1.11e+18,13-03-2019 22:57,1,0,0,1,atuser yeah hi i wasnt able to post comment or message anyone on messenger so i deleted and installed the aps now i can not log in at all fix this fr fr
191,1.11e+18,13-03-2019 03:18,17,0,0,0,i think the worst part about giving up snapshot for lent is that i now have no photo to look at want to post something can not want to cheer up w some throwback vids too bad snapshot is really out here controlling my millennial life
192,1.12e+18,15-04-2019 23:17,0,0,0,0,just snapshot a portion of tb video of one of my fave youtubers atuser did on bitch trying to be me so bad cause honestly the emotion and level of articulation she presented in that clip was perfect nd i had to send it to this so called befriend of mine
193,1.11e+18,13-03-2019 21:34,0,0,0,1,our business has been stopped please resolve this issue
194,1.12e+18,03-05-2019 13:52,11,0,0,0,this is your official warning i paid an exorbitant amount of money for vip ticket to see post malone tomorrow and i will be holding nothing back on snapshot and i will not feel bad about snapshot
195,1.13e+18,22-05-2019 21:03,0,0,0,0,anybody else think that starbuck train their employee to dispel name for free advertising on snapshot or are some of em just really that bad with sound and letter
196,1.11e+18,25-03-2019 23:02,1,0,0,0,atuser jamming out to bad bunny on snapshot has become my favorite thing omg
197,1.1e+18,26-02-2019 02:53,0,0,0,1,atuser you may help on this problem url
198,1.09e+18,01-02-2019 13:40,0,0,0,1,atuser atuser why do i get copy of the same announcement when i unload a video to face-on you have a bug in your code fail coding foundupfix
199,1.1e+18,02-03-2019 01:04,0,0,0,0,so i asked someone to leave me alone and give me space they then continued to text me and snapshot me and are now accusing me of being the bad person am i really tho when i said i needed space
200,1.1e+18,25-02-2019 06:24,0,0,0,1,atuser even after confirming why it show this error all the time i even put the code also url
201,1.13e+18,08-05-2019 17:42,0,0,0,1,atuser there is an issue with the note that a lot of people are having where on snapshot and whatsit the camera is zoomed in do you know how to fix this
202,1.11e+18,14-03-2019 01:53,1,0,0,1,finally we have seen some true equality i thought only we people in china is having problem to use facebokins
203,1.11e+18,19-03-2019 15:56,2,0,0,1,i also broke i about to make a premium snapshot a premium snapshot not gon na fix anything and i austin gon na be broke th ill probably get fined
204,1.11e+18,14-03-2019 01:05,0,0,0,1,i was able to get on just now but issue still
205,1.13e+18,30-05-2019 13:15,1,0,0,0,but in an dominated by instagram heart and snapshot babycare filter glaring error good to have fresh eye review style by social medium or better just delete that paragraph it add nothing should review and rewrite and have a co-author read for comprehension url
206,1.11e+18,04-04-2019 18:35,0,0,0,0,snapshot will power story and ad in other aps snapshot found an answer to the revenue problem stemming from snapshot will power story and ad in other aps snapshot halted growth snapshot will power story and ad in other aps snapshot will show snapshot will power story and ad in other aps snapshot ad in other aps with the launch of snapshot ad url
207,1.13e+18,20-05-2019 15:23,0,1,0,1,atuser atuser okay this bug need to be fixed a soon a possible when i save story from snap to my phone max it save backwards
208,1.1e+18,22-02-2019 12:44,0,0,0,1,atuser what have you done to the caption text font its look like i have a samsung phone fix a samsung phone now
209,1.11e+18,02-04-2019 22:04,3,0,0,0,a year ago today i had a bad day according to snapshot
210,1.1e+18,05-03-2019 12:57,0,0,0,0,if you have a problem with janice do not turn to snapshot face-on or twitter say that shit to snapshot so i can punch you in your face afterwards that go for anybody
211,1.09e+18,04-02-2019 16:49,0,0,0,0,speed camera are really bad policy and actually can make intersection more dangerous if you want to slowthecars you want to slowthecars begin with the design of the road
212,1.1e+18,09-03-2019 02:43,0,5,0,1,hi my android has problem with what i can not send photo or make a call not there url
213,1.09e+18,09-02-2019 03:33,0,1,0,1,atuser i have been trying to share link to my blow based on studying and supporting student url with a friend via your webster but it is telling me there is an error and your webster doe not meet community guideline how ca
214,1.1e+18,20-02-2019 23:36,0,1,0,0,but social medium will hate on any android bc of people think social medium are horrible phone just because of the quality of snapshot photo little do social medium know all you have to do is switch to the alpha version of snapshot and the picture quality is just a good if not better laugh out loud
215,1.1e+18,12-02-2019 14:08,0,1,0,0,atuser are you blocking all the message from other source that are not yours please fix it the email service is not working
216,1.1e+18,24-02-2019 03:10,2,1,0,0,you know what is crazy female would play hardtoget when it come to giving up the cochin yet crazy female do not have a problem showing there cochin on premium snapshot
217,1.09e+18,04-02-2019 06:05,0,2,0,0,atuser atuser atuser atuser atuser atuser atuser ordered from golden star thai from tomato and food was bad same i reported to owner and made reviewinstead of improving owner and made review service he goggled and wrote bad review on my company on go
218,1.13e+18,14-05-2019 14:17,1,0,0,0,the snapshot story was a direct result of the snapshot story being treated badly a a friend yes the couture video came a a direct result of gabriel zamora calling the snapshot story out and saying the snapshot story was only cry about vitamin and making the snapshot story look bad when the snapshot story haunt done anything to either of vitamin
219,1.11e+18,14-03-2019 00:17,0,0,0,1,atuser atuser why are both platform screwed up and why have they been all day fix your shit kaythanks
220,1.13e+18,13-05-2019 06:32,0,0,0,0,i know this is a stupid thing to be self conscious over but i really hate my snapshot male version and i adjust self conscious and a uni friend kept filming me with the filter on in our tutorial and laughing at the filter and o i feel all horrible
221,1.11e+18,13-03-2019 20:15,0,0,0,1,i can use face-on but i can not have access to my instagram account yet i hope you will fix access soon
222,1.12e+18,09-04-2019 18:24,0,1,0,1,atuser please help i can not get direction to any of my location that i have used in the past including home or work it is seriously affecting my commute
223,1.09e+18,04-02-2019 15:09,1,1,0,0,well i think you need to cut her out of your life because your amazing literally its just snapshot not fucking i do not know i bad at antonym but yeah
224,1.11e+18,05-04-2019 17:23,0,1,0,1,will keep an eye out the application too was update the application the first thing i check so i austin puzzled but let just assume the application not going to be a problem again
225,1.11e+18,14-03-2019 12:32,0,0,0,1,hour later and it still int really fixed it still is having issue loading or posting anything comment photo notification fucking fix it
226,1.11e+18,14-03-2019 02:22,0,0,0,0,atuser atuser thanks for fixing the problem i have them working now so what happened i amnesty and i want to know
227,1.13e+18,12-05-2019 13:42,0,0,0,1,atuser when are you going to fix this bug introduced in yesterday update url
228,1.1e+18,24-02-2019 13:02,0,0,1,1,atuser your precast application is not grabbing my newest episode unless listener subscribe and subscribe how can i fix this goglepodcasts
229,1.12e+18,14-04-2019 10:48,0,0,0,1,atuser please fix you are site a soon a possible
230,1.12e+18,12-04-2019 20:13,1,0,0,0,i also bad at using snapshot unless snapshot to post myself i watch like the first story and i done for the day laugh out loud
231,1.12e+18,01-05-2019 05:09,4,0,0,0,everytime my snapshot pull up memory from year ago i have to mentally prepare myself for how bad i about to hurt my own feeling for being fucking nosey
232,1.1e+18,06-03-2019 20:58,1,0,0,0,put he is just saying he will the shift the focus to the existing growing consumer behaviour he see younger people are moving to dark social the problem with focus attention is that it mean edifying it thankfully snap doe not do that yet
233,1.1e+18,27-02-2019 06:19,0,0,0,0,and then wheal got the nerve to sit up there go on your little snapshot and cry with your starbuck and shit if it is such a problem get your lazy as up and do something about it is and explain to all of america and all of the world why american deserve an entire month to you
234,1.13e+18,09-05-2019 15:57,2,0,0,0,i look forward to watching and sending bad shape people snapshot story to my friend everyday
235,1.11e+18,13-03-2019 23:40,0,0,0,0,so i have been online following this all day and only now has my account gone online did you decide to fix the core face-on last is this where we are in your priority you know we are all here today learning twitter we could stay here
236,1.13e+18,19-05-2019 04:32,0,0,0,1,atuser i have been waiting for more then a hour to fix my problem
237,1.12e+18,14-04-2019 02:08,0,0,0,1,atuser we have had a fake feedback left for we business how do we fix that
238,1.12e+18,03-05-2019 06:37,1,0,0,1,atuser atuser is this some kind of bug coz i updated my status yesterday but showing time frame a min ago could you please check and let me know if this a bug url
239,1.11e+18,14-03-2019 03:32,0,0,0,1,atuser fix fucking instagram
